timestamp;pond;ph;do;temp
17/02/26 20.45;Nilem;7.45;4.52;26.14
17/02/26 21.00;Nilem;7.37;5.01;26.41
17/02/26 21.15;Nilem;7.46;4.61;25.85
17/02/26 21.30;Nilem;7.27;3.89;25.69
17/02/26 21.45;Nilem;7.39;4.35;25.58
17/02/26 22.00;Nilem;7.49;4.25;25.87
17/02/26 22.15;Nilem;7.33;5.41;26.05
17/02/26 22.30;Nilem;7.45;4.42;25.85
17/02/26 22.45;Nilem;7.42;4.28;26.35
17/02/26 23.00;Nilem;7.3;4.5;26.42
17/02/26 23.15;Nilem;7.52;4.59;26.05
17/02/26 23.30;Nilem;7.34;4.37;26.26
17/02/26 23.45;Nilem;7.39;4.53;26.14
18/02/26 00.00;Nilem;7.43;3.57;26.07
18/02/26 00.15;Nilem;7.37;3.83;26.19
18/02/26 00.30;Nilem;7.55;4.15;26.13
18/02/26 00.45;Nilem;7.35;4.04;25.86
18/02/26 01.00;Nilem;7.44;4.25;26.12
18/02/26 01.15;Nilem;7.41;3.51;25.83
18/02/26 01.30;Nilem;7.36;4.6;26.79
18/02/26 01.45;Nilem;7.3;4.1;26.36
18/02/26 02.00;Nilem;7.08;2.62;25.8
18/02/26 02.15;Nilem;7.22;4.27;26.49
18/02/26 02.30;Nilem;7.5;4.41;26.85
18/02/26 02.45;Nilem;7.25;4.6;27.01
18/02/26 03.00;Nilem;7.36;4.37;27.18
18/02/26 03.15;Nilem;7.47;4.52;27.02
18/02/26 03.30;Nilem;7.49;4.61;27.32
18/02/26 03.45;Nilem;7.3;4.84;27.58
18/02/26 04.00;Nilem;7.26;5.16;26.99
18/02/26 04.15;Nilem;7.37;5.2;27.66
18/02/26 04.30;Nilem;7.35;4.54;27.47
18/02/26 04.45;Nilem;7.16;4.82;27.76
18/02/26 05.00;Nilem;7.43;5.05;28.04
18/02/26 05.15;Nilem;7.41;4.86;28.19
18/02/26 05.30;Nilem;7.43;5.18;28.59
18/02/26 05.45;Nilem;7.61;5.15;27.82
18/02/26 06.00;Nilem;7.31;5.23;28.32
18/02/26 06.15;Nilem;7.34;5.29;28.48
18/02/26 06.30;Nilem;7.43;5.2;28.81
18/02/26 06.45;Nilem;7.31;5.27;28.74
18/02/26 07.00;Nilem;7.39;5.7;28.34
18/02/26 07.15;Nilem;7.47;5.75;28.67
18/02/26 07.30;Nilem;7.53;5.87;28.71
18/02/26 07.45;Nilem;7.61;6.08;29.22
18/02/26 08.00;Nilem;7.65;5.86;28.29
18/02/26 08.15;Nilem;7.4;5.7;29.17
18/02/26 08.30;Nilem;7.62;6.16;28.87
18/02/26 08.45;Nilem;7.5;6.23;29.25
18/02/26 09.00;Nilem;7.62;6.55;28.59
18/02/26 09.15;Nilem;7.64;6.28;29.31
18/02/26 09.30;Nilem;7.48;6.07;29.28
18/02/26 09.45;Nilem;7.55;6.02;29.38
18/02/26 10.00;Nilem;7.54;6.22;29.27
18/02/26 10.15;Nilem;7.54;6.31;29.33
18/02/26 10.30;Nilem;7.69;6.35;29.53
18/02/26 10.45;Nilem;7.49;6.45;29.55
18/02/26 11.00;Nilem;7.69;6.48;29.41
18/02/26 11.15;Nilem;7.77;6.35;29.39
18/02/26 11.30;Nilem;7.58;6.49;29.36
18/02/26 11.45;Nilem;7.67;6.31;29.3
18/02/26 12.00;Nilem;7.49;6.45;29.63
18/02/26 12.15;Nilem;7.56;6.75;29.17
18/02/26 12.30;Nilem;7.52;6.48;29.04
18/02/26 12.45;Nilem;7.5;6.58;28.98
18/02/26 13.00;Nilem;7.7;6.91;29.18
18/02/26 13.15;Nilem;7.53;7.26;28.93
18/02/26 13.30;Nilem;7.74;6.65;29.35
18/02/26 13.45;Nilem;7.79;6.69;29.04
18/02/26 14.00;Nilem;7.52;6.46;28.96
18/02/26 14.15;Nilem;7.56;6.61;28.37
18/02/26 14.30;Nilem;7.61;6.58;28.36
18/02/26 14.45;Nilem;7.61;6.75;28.49
18/02/26 15.00;Nilem;7.49;6.5;28.2
18/02/26 15.15;Nilem;7.68;6.54;28.75
18/02/26 15.30;Nilem;7.54;6.69;28.27
18/02/26 15.45;Nilem;7.71;6.82;27.94
18/02/26 16.00;Nilem;7.43;6.62;28.22
18/02/26 16.15;Nilem;7.65;6.68;28.09
18/02/26 16.30;Nilem;7.61;5.94;27.87
18/02/26 16.45;Nilem;7.71;5.83;27.69
18/02/26 17.00;Nilem;7.46;6.11;27.78
18/02/26 17.15;Nilem;7.74;6.15;27.76
18/02/26 17.30;Nilem;7.5;5.88;27.57
18/02/26 17.45;Nilem;7.48;5.72;27.54
18/02/26 18.00;Nilem;7.55;5.96;27.47
18/02/26 18.15;Nilem;7.57;6.13;26.6
18/02/26 18.30;Nilem;7.54;5.9;26.82
18/02/26 18.45;Nilem;7.56;5.78;26.7
18/02/26 19.00;Nilem;7.56;5.42;26.88
18/02/26 19.15;Nilem;7.53;5.36;27.03
18/02/26 19.30;Nilem;7.61;5.19;26.94
18/02/26 19.45;Nilem;7.48;5.29;26.59
18/02/26 20.00;Nilem;7.4;4.9;26.33
18/02/26 20.15;Nilem;7.51;5.33;26.65
18/02/26 20.30;Nilem;7.44;5.15;26.19
18/02/26 20.45;Nilem;7.62;4.53;26.56
18/02/26 21.00;Nilem;7.46;4.98;26.26
18/02/26 21.15;Nilem;7.63;5.09;26.09
18/02/26 21.30;Nilem;7.4;4.79;26.21
18/02/26 21.45;Nilem;7.35;4.87;26
18/02/26 22.00;Nilem;7.51;4.67;26.25
18/02/26 22.15;Nilem;7.46;4.81;26.17
18/02/26 22.30;Nilem;7.33;4.6;26.29
18/02/26 22.45;Nilem;7.28;4.43;26.18
18/02/26 23.00;Nilem;7.37;4.61;25.65
18/02/26 23.15;Nilem;7.34;4.62;26.31
18/02/26 23.30;Nilem;7.19;4.29;26.16
18/02/26 23.45;Nilem;7.48;4.55;25.95
19/02/26 00.00;Nilem;7.4;4.06;25.96
19/02/26 00.15;Nilem;7.21;3.89;25.3
19/02/26 00.30;Nilem;7.35;4.26;26.15
19/02/26 00.45;Nilem;7.39;3.88;25.58
19/02/26 01.00;Nilem;7.18;2.93;25.66
19/02/26 01.15;Nilem;7.45;4.15;26.34
19/02/26 01.30;Nilem;7.28;4.25;26.6
19/02/26 01.45;Nilem;7.32;4.16;26.55
19/02/26 02.00;Nilem;7.05;3.32;26.49
19/02/26 02.15;Nilem;7.16;4.36;26.69
19/02/26 02.30;Nilem;7.28;4.19;26.83
19/02/26 02.45;Nilem;7.26;4.52;26.93
19/02/26 03.00;Nilem;7.43;4.62;26.46
19/02/26 03.15;Nilem;7.38;4.81;27.31
19/02/26 03.30;Nilem;7.4;4.6;26.79
19/02/26 03.45;Nilem;7.34;4.49;27.5
19/02/26 04.00;Nilem;7.35;4.79;27.49
19/02/26 04.15;Nilem;7.31;4.61;27.76
19/02/26 04.30;Nilem;7.48;4.44;27.44
19/02/26 04.45;Nilem;7.28;4.91;27.72
19/02/26 05.00;Nilem;7.38;4.71;27.69
19/02/26 05.15;Nilem;7.47;4.77;28.14
19/02/26 05.30;Nilem;7.39;5.15;28.13
19/02/26 05.45;Nilem;7.29;5.3;27.75
19/02/26 06.00;Nilem;7.38;5.05;28.13
19/02/26 06.15;Nilem;7.53;5.38;27.91
19/02/26 06.30;Nilem;7.37;3.96;27.5
19/02/26 06.45;Nilem;7.12;4.26;27.79
19/02/26 07.00;Nilem;7.34;4.14;27.92
19/02/26 07.15;Nilem;7.21;4.12;27.9
19/02/26 07.30;Nilem;7.28;4.41;27.82
19/02/26 07.45;Nilem;7.29;4.93;28.18
19/02/26 08.00;Nilem;7.17;4.54;28.05
19/02/26 08.15;Nilem;7.3;4.28;28.13
19/02/26 08.30;Nilem;7.21;5.07;28.21
19/02/26 08.45;Nilem;7.3;4.61;28.18
19/02/26 09.00;Nilem;7.61;5.46;28.75
19/02/26 09.15;Nilem;7.49;4.71;28.35
19/02/26 09.30;Nilem;7.35;5.15;28.87
19/02/26 09.45;Nilem;7.16;4.49;28.65
19/02/26 10.00;Nilem;7.45;5.27;28.24
19/02/26 10.15;Nilem;7.47;5.81;28.83
19/02/26 10.30;Nilem;7.49;5.78;28.92
19/02/26 10.45;Nilem;7.53;5.72;28.89
19/02/26 11.00;Nilem;7.18;5.53;28.81
19/02/26 11.15;Nilem;7.4;5.07;28.29
19/02/26 11.30;Nilem;7.28;6.3;28.58
19/02/26 11.45;Nilem;7.44;5.06;28.08
19/02/26 12.00;Nilem;7.38;5.15;28.37
19/02/26 12.15;Nilem;7.53;5.69;28.96
19/02/26 12.30;Nilem;7.12;5.64;28.33
19/02/26 12.45;Nilem;7.44;5.07;27.6
19/02/26 13.00;Nilem;7.55;5.77;28.3
19/02/26 13.15;Nilem;7.69;6.02;28.22
19/02/26 13.30;Nilem;7.5;5.25;28.09
19/02/26 13.45;Nilem;7.49;5.59;27.87
19/02/26 14.00;Nilem;7.43;6.26;28.67
19/02/26 14.15;Nilem;7.33;4.99;27.67
19/02/26 14.30;Nilem;7.5;5.62;28.84
19/02/26 14.45;Nilem;7.36;4.91;28.24
19/02/26 15.00;Nilem;7.33;4.84;27.31
19/02/26 15.15;Nilem;7.38;5.59;27.71
19/02/26 15.30;Nilem;7.49;5.94;27.79
19/02/26 15.45;Nilem;7.47;5.21;27.55
19/02/26 16.00;Nilem;7.28;6.18;27.14
19/02/26 16.15;Nilem;7.48;5.41;27.45
19/02/26 16.30;Nilem;7.33;4.75;27.29
19/02/26 16.45;Nilem;7.57;5.03;27.06
19/02/26 17.00;Nilem;7.32;4.93;26.71
19/02/26 17.15;Nilem;7.44;5.19;26.85
19/02/26 17.30;Nilem;7.54;5.18;27.23
19/02/26 17.45;Nilem;7.33;5.15;26.97
19/02/26 18.00;Nilem;7.59;4.82;26.88
19/02/26 18.15;Nilem;7.34;4.54;26.42
19/02/26 18.30;Nilem;7.28;4.8;26.75
19/02/26 18.45;Nilem;7.25;4.17;26.11
19/02/26 19.00;Nilem;7.19;4.33;26.47
19/02/26 19.15;Nilem;7.41;3.96;26.28
19/02/26 19.30;Nilem;7.28;4.4;25.98
19/02/26 19.45;Nilem;7.21;3.87;25.77
19/02/26 20.00;Nilem;7.12;4.57;25.93
19/02/26 20.15;Nilem;7.03;3.6;25.58
19/02/26 20.30;Nilem;7.09;3.82;25.93
19/02/26 20.45;Nilem;7.29;3.77;25.7
19/02/26 21.00;Nilem;7.23;3.82;25.46
19/02/26 21.15;Nilem;7.19;3.58;25.1
19/02/26 21.30;Nilem;6.95;3.67;25.85
19/02/26 21.45;Nilem;7.15;3.55;24.8
19/02/26 22.00;Nilem;6.98;3.15;25.15
19/02/26 22.15;Nilem;7.34;3.38;25.08
19/02/26 22.30;Nilem;7.28;3.36;25.06
19/02/26 22.45;Nilem;7.16;3.69;25.85
19/02/26 23.00;Nilem;7.28;3.61;26
19/02/26 23.15;Nilem;7.36;3.43;25.89
19/02/26 23.30;Nilem;7.18;3.53;25.92
19/02/26 23.45;Nilem;7.17;3.51;25.49
20/02/26 00.00;Nilem;7.27;3.46;25.73
20/02/26 00.15;Nilem;7.25;2.78;25.28
20/02/26 00.30;Nilem;7.12;3.71;25.78
20/02/26 00.45;Nilem;7.19;3.85;25.96
20/02/26 01.00;Nilem;7.06;3.14;26.18
20/02/26 01.15;Nilem;7.12;3.57;25.57
20/02/26 01.30;Nilem;7.02;2.6;25.72
20/02/26 01.45;Nilem;7.06;2.61;25.91
20/02/26 02.00;Nilem;7.4;3.01;25.56
20/02/26 02.15;Nilem;7.27;3.7;26.22
20/02/26 02.30;Nilem;7.15;2.83;25.69
20/02/26 02.45;Nilem;7.07;3.02;26.29
20/02/26 03.00;Nilem;7.03;3.02;25.64
20/02/26 03.15;Nilem;7.03;3.53;25.96
20/02/26 03.30;Nilem;7.28;4.15;26.61
20/02/26 03.45;Nilem;7.22;3.2;26.62
20/02/26 04.00;Nilem;7.1;3.84;26.85
20/02/26 04.15;Nilem;7.41;3.31;26.35
20/02/26 04.30;Nilem;7.29;3.19;26.46
20/02/26 04.45;Nilem;7.19;3.37;26.28
20/02/26 05.00;Nilem;7.21;3.38;26.62
20/02/26 05.15;Nilem;7.21;3.92;27.12
20/02/26 05.30;Nilem;7.13;3.92;27.15
20/02/26 05.45;Nilem;7.11;3.57;26.94
20/02/26 06.00;Nilem;7.07;3.72;27
20/02/26 06.15;Nilem;7.27;3.78;27.23
20/02/26 06.30;Nilem;7.32;3.79;26.99
20/02/26 06.45;Nilem;7.24;3.95;27.65
20/02/26 07.00;Nilem;7.26;4.75;27.19
20/02/26 07.15;Nilem;7.19;4.44;27.87
20/02/26 07.30;Nilem;7.21;4.16;27.28
20/02/26 07.45;Nilem;7.3;4.42;28.26
20/02/26 08.00;Nilem;7.08;4.27;27.59
20/02/26 08.15;Nilem;7.38;4.85;28.27
20/02/26 08.30;Nilem;7.31;5.11;28.01
20/02/26 08.45;Nilem;7.42;5.18;28.14
20/02/26 09.00;Nilem;7.34;5.16;28.27
20/02/26 09.15;Nilem;7.27;5;28.06
20/02/26 09.30;Nilem;7.43;5.13;28.61
20/02/26 09.45;Nilem;7.36;5.62;28.73
20/02/26 10.00;Nilem;7.35;4.88;28.21
20/02/26 10.15;Nilem;7.43;5.12;28.11
20/02/26 10.30;Nilem;7.48;6.4;28.85
20/02/26 10.45;Nilem;7.62;6.51;29.63
20/02/26 11.00;Nilem;7.54;6.68;30
20/02/26 11.15;Nilem;7.77;6.56;29.68
20/02/26 11.30;Nilem;7.6;6.76;29.22
20/02/26 11.45;Nilem;7.5;6.26;29.34
20/02/26 12.00;Nilem;7.65;6.47;29.39
20/02/26 12.15;Nilem;7.68;6.87;29.41
20/02/26 12.30;Nilem;7.57;6.07;29.18
20/02/26 12.45;Nilem;7.79;6.66;29.01
20/02/26 13.00;Nilem;7.75;7.09;28.82
20/02/26 13.15;Nilem;7.62;6.83;29.08
20/02/26 13.30;Nilem;7.74;6.85;29.38
20/02/26 13.45;Nilem;7.49;6.41;28.29
20/02/26 14.00;Nilem;7.53;6.56;29.23
20/02/26 14.15;Nilem;7.56;6.85;28.75
20/02/26 14.30;Nilem;7.51;6.68;28.5
20/02/26 14.45;Nilem;7.72;6.2;28.87
20/02/26 15.00;Nilem;7.56;6.64;28.51
20/02/26 15.15;Nilem;7.58;6.21;28.74
20/02/26 15.30;Nilem;7.62;6.38;28.56
20/02/26 15.45;Nilem;7.66;6.28;28.11
20/02/26 16.00;Nilem;7.43;6.41;28.53
20/02/26 16.15;Nilem;7.57;6.56;28.44
20/02/26 16.30;Nilem;7.49;6.63;27.93
20/02/26 16.45;Nilem;7.48;5.93;28.01
20/02/26 17.00;Nilem;7.5;5.8;27.7
20/02/26 17.15;Nilem;7.53;6.2;28.04
20/02/26 17.30;Nilem;7.53;6.06;27.36
20/02/26 17.45;Nilem;7.43;6.01;27.41
20/02/26 18.00;Nilem;7.37;5.4;27.03
20/02/26 18.15;Nilem;7.51;5.92;27.15
20/02/26 18.30;Nilem;7.54;5.52;27.21
20/02/26 18.45;Nilem;7.53;5.51;26.8
20/02/26 19.00;Nilem;7.77;5.91;27.09
20/02/26 19.15;Nilem;7.64;5.62;27.25
20/02/26 19.30;Nilem;7.54;5.19;26.72
20/02/26 19.45;Nilem;7.66;5.13;26.88
20/02/26 20.00;Nilem;7.55;5.36;26.62
20/02/26 20.15;Nilem;7.53;5.15;26.93
20/02/26 20.30;Nilem;7.69;5.07;26.5
20/02/26 20.45;Nilem;7.51;4.87;26.96
20/02/26 21.00;Nilem;7.69;5.23;26.91
20/02/26 21.15;Nilem;7.43;4.82;26.24
20/02/26 21.30;Nilem;7.57;5.16;26.56
20/02/26 21.45;Nilem;7.52;4.76;26.18
20/02/26 22.00;Nilem;7.42;4.7;26.44
20/02/26 22.15;Nilem;7.36;4.6;26.02
20/02/26 22.30;Nilem;7.52;4.53;26.12
20/02/26 22.45;Nilem;7.21;3.76;25.88
20/02/26 23.00;Nilem;7.23;4.2;26.59
20/02/26 23.15;Nilem;7.34;4.34;26.5
20/02/26 23.30;Nilem;7.34;4.39;26.01
20/02/26 23.45;Nilem;7.42;4.33;26.18
21/02/26 00.00;Nilem;7.37;4.45;26.51
21/02/26 00.15;Nilem;7.27;3.97;26.29
21/02/26 00.30;Nilem;7.17;3.89;25.4
21/02/26 00.45;Nilem;7.42;4.26;26.12
21/02/26 01.00;Nilem;7.31;4.13;26.41
21/02/26 01.15;Nilem;7.31;4.51;26.3
21/02/26 01.30;Nilem;7.02;3.26;25.61
21/02/26 01.45;Nilem;7.26;3.84;26.29
21/02/26 02.00;Nilem;7.42;4.56;26.46
21/02/26 02.15;Nilem;6.99;3.35;25.84
21/02/26 02.30;Nilem;7.34;3.7;26.55
21/02/26 02.45;Nilem;7.56;4.41;26.62
21/02/26 03.00;Nilem;7.45;4.54;26.91
21/02/26 03.15;Nilem;7.47;4.39;27.17
21/02/26 03.30;Nilem;7.57;4.64;27.03
21/02/26 03.45;Nilem;7.49;4.5;27.29
21/02/26 04.00;Nilem;7.35;4.99;27.59
21/02/26 04.15;Nilem;7.24;4.57;27.61
21/02/26 04.30;Nilem;7.54;4.93;27.47
21/02/26 04.45;Nilem;7.42;5.13;27.51
21/02/26 05.00;Nilem;7.32;4.64;27.83
21/02/26 05.15;Nilem;7.34;4.8;27.96
21/02/26 05.30;Nilem;7.69;5.04;28.55
21/02/26 05.45;Nilem;7.37;5.25;28.05
21/02/26 06.00;Nilem;7.44;4.95;28.43
21/02/26 06.15;Nilem;7.47;4.9;28.35
21/02/26 06.30;Nilem;7.28;5.16;28.17
21/02/26 06.45;Nilem;7.28;5.16;28.38
21/02/26 07.00;Nilem;7.58;5.35;28.64
21/02/26 07.15;Nilem;7.56;6;28.02
21/02/26 07.30;Nilem;7.53;5.43;28.85
21/02/26 07.45;Nilem;7.55;5.7;29.23
21/02/26 08.00;Nilem;7.48;6.02;28.98
21/02/26 08.15;Nilem;7.24;6.09;29.05
21/02/26 08.30;Nilem;7.49;6.11;28.85
21/02/26 08.45;Nilem;7.62;6.31;29.21
21/02/26 09.00;Nilem;7.49;5.94;29.23
21/02/26 09.15;Nilem;7.52;6.57;29.37
21/02/26 09.30;Nilem;7.52;5.79;29.23
21/02/26 09.45;Nilem;7.42;6.19;29.93
21/02/26 10.00;Nilem;7.78;6.05;29.01
21/02/26 10.15;Nilem;7.5;6.71;29.86
21/02/26 10.30;Nilem;7.7;5.74;28.87
21/02/26 10.45;Nilem;7.44;6.44;29.44
21/02/26 11.00;Nilem;7.39;6.13;29.38
21/02/26 11.15;Nilem;7.59;6.22;29.41
21/02/26 11.30;Nilem;7.61;6.61;28.98
21/02/26 11.45;Nilem;7.58;6.2;29.05
21/02/26 12.00;Nilem;7.52;6.46;29.32
21/02/26 12.15;Nilem;7.56;7.05;29.21
21/02/26 12.30;Nilem;7.7;6.49;29.7
21/02/26 12.45;Nilem;7.65;6.62;29.04
21/02/26 13.00;Nilem;7.44;5.99;28.82
21/02/26 13.15;Nilem;7.36;5.58;28.16
21/02/26 13.30;Nilem;7.43;6.22;29.17
21/02/26 13.45;Nilem;7.54;6.33;28.6
21/02/26 14.00;Nilem;7.69;6.66;29.19
21/02/26 14.15;Nilem;7.69;6.34;29.01
21/02/26 14.30;Nilem;7.61;6.57;29.04
21/02/26 14.45;Nilem;7.49;6.47;29.05
21/02/26 15.00;Nilem;7.69;6.44;28.48
21/02/26 15.15;Nilem;7.7;6.71;28.28
21/02/26 15.30;Nilem;7.59;6.45;28.42
21/02/26 15.45;Nilem;7.57;6.26;28.65
21/02/26 16.00;Nilem;7.49;6.31;27.79
21/02/26 16.15;Nilem;7.75;6.58;28.31
21/02/26 16.30;Nilem;7.47;6.23;28.15
21/02/26 16.45;Nilem;7.51;5.95;27.63
21/02/26 17.00;Nilem;7.51;6.12;27.88
21/02/26 17.15;Nilem;7.58;5.74;27.85
21/02/26 17.30;Nilem;7.62;6.15;27.79
21/02/26 17.45;Nilem;7.5;5.98;27.39
21/02/26 18.00;Nilem;7.65;5.98;27.35
21/02/26 18.15;Nilem;7.44;5.1;27.03
21/02/26 18.30;Nilem;7.73;5.99;27.04
21/02/26 18.45;Nilem;7.48;4.75;26.89
21/02/26 19.00;Nilem;7.38;5.18;27
21/02/26 19.15;Nilem;7.57;5.13;26.47
21/02/26 19.30;Nilem;7.69;4.77;26.16
21/02/26 19.45;Nilem;7.28;4.93;26.51
21/02/26 20.00;Nilem;7.29;5.22;26.24
21/02/26 20.15;Nilem;7.36;4.89;26.25
21/02/26 20.30;Nilem;7.35;4.88;26.61
21/02/26 20.45;Nilem;7.31;4.69;26.4
21/02/26 21.00;Nilem;7.52;4.89;26.15
21/02/26 21.15;Nilem;7.36;4.39;25.84
21/02/26 21.30;Nilem;7.46;4.54;26.37
21/02/26 21.45;Nilem;7.31;3.68;25.5
21/02/26 22.00;Nilem;7.34;4.66;26.16
21/02/26 22.15;Nilem;7.65;4.35;26.43
21/02/26 22.30;Nilem;7.28;4.33;26.44
21/02/26 22.45;Nilem;7.42;4.04;25.88
21/02/26 23.00;Nilem;7.52;4.83;26.24
21/02/26 23.15;Nilem;7.29;4.13;26.04
21/02/26 23.30;Nilem;7.28;4.3;26.25
21/02/26 23.45;Nilem;7.24;4.21;26.54
22/02/26 00.00;Nilem;7.24;3.9;26.02
22/02/26 00.15;Nilem;7.24;3.93;26.46
22/02/26 00.30;Nilem;7.42;4.71;25.96
22/02/26 00.45;Nilem;7.3;4.2;26.24
22/02/26 01.00;Nilem;7.52;4.33;26.1
22/02/26 01.15;Nilem;7.49;4.67;26.36
22/02/26 01.30;Nilem;7.45;4.13;26.44
22/02/26 01.45;Nilem;7.5;4.21;26.48
22/02/26 02.00;Nilem;7.31;4.27;26.51
22/02/26 02.15;Nilem;7.35;4.39;26.87
22/02/26 02.30;Nilem;7.45;4.11;26.61
22/02/26 02.45;Nilem;7.4;4.68;26.91
22/02/26 03.00;Nilem;7.41;4.12;26.83
22/02/26 03.15;Nilem;7.26;3.57;26.68
22/02/26 03.30;Nilem;7.46;4.1;27.33
22/02/26 03.45;Nilem;7.27;3.77;27.09
22/02/26 04.00;Nilem;7.37;4.77;27.24
22/02/26 04.15;Nilem;7.19;4.41;27.02
22/02/26 04.30;Nilem;7.43;4.56;27.87
22/02/26 04.45;Nilem;7.37;4.66;27.23
22/02/26 05.00;Nilem;7.49;4.83;28.05
22/02/26 05.15;Nilem;7.44;4.93;27.9
22/02/26 05.30;Nilem;7.43;5.21;28.03
22/02/26 05.45;Nilem;7.38;5.13;28.04
22/02/26 06.00;Nilem;7.44;5.16;28.31
22/02/26 06.15;Nilem;7.42;4.88;28.52
22/02/26 06.30;Nilem;7.33;5.22;28.12
22/02/26 06.45;Nilem;7.4;5.71;28.65
22/02/26 07.00;Nilem;7.57;5.4;28.32
22/02/26 07.15;Nilem;7.39;5.27;28.8
22/02/26 07.30;Nilem;7.49;5.69;28.6
22/02/26 07.45;Nilem;7.33;5.5;29.04
22/02/26 08.00;Nilem;7.46;5.39;28.19
22/02/26 08.15;Nilem;7.63;6.06;28.88
22/02/26 08.30;Nilem;7.32;5.66;28.74
22/02/26 08.45;Nilem;7.55;5.92;29.27
22/02/26 09.00;Nilem;7.54;5.94;29.18
22/02/26 09.15;Nilem;7.59;6.6;29.44
22/02/26 09.30;Nilem;7.61;5.64;29.59
22/02/26 09.45;Nilem;7.44;6.38;29.73
22/02/26 10.00;Nilem;7.46;6.79;29.34
22/02/26 10.15;Nilem;7.7;6.45;29.34
22/02/26 10.30;Nilem;7.64;6.4;29.4
22/02/26 10.45;Nilem;7.59;6.17;29.41
22/02/26 11.00;Nilem;7.38;6.35;29.61
22/02/26 11.15;Nilem;7.58;6.47;29.14
22/02/26 11.30;Nilem;7.54;6.38;29.66
22/02/26 11.45;Nilem;7.7;6.61;28.86
22/02/26 12.00;Nilem;7.57;6.42;30.21
22/02/26 12.15;Nilem;7.56;6.02;29.25
22/02/26 12.30;Nilem;7.5;6.78;29.68
22/02/26 12.45;Nilem;7.37;4.98;27.63
22/02/26 13.00;Nilem;7.42;5.55;27.78
22/02/26 13.15;Nilem;7.69;6.58;29.39
22/02/26 13.30;Nilem;7.59;6.65;29.47
22/02/26 13.45;Nilem;7.72;6.38;28.63
22/02/26 14.00;Nilem;7.62;6.83;28.86
22/02/26 14.15;Nilem;7.61;6.19;28.9
22/02/26 14.30;Nilem;7.58;6.39;28.85
22/02/26 14.45;Nilem;7.43;6.21;28.58
22/02/26 15.00;Nilem;7.59;6.24;28.62
22/02/26 15.15;Nilem;7.81;6.51;28.49
22/02/26 15.30;Nilem;7.67;6.94;28.3
22/02/26 15.45;Nilem;7.68;6.36;28.51
22/02/26 16.00;Nilem;7.59;6.53;27.9
22/02/26 16.15;Nilem;7.54;6.69;28
22/02/26 16.30;Nilem;7.69;6.35;28.11
22/02/26 16.45;Nilem;7.44;5.61;27.51
22/02/26 17.00;Nilem;7.54;5.77;27.71
22/02/26 17.15;Nilem;7.51;5.39;27.74
22/02/26 17.30;Nilem;7.66;5.82;27.9
22/02/26 17.45;Nilem;7.28;5.57;27.52
22/02/26 18.00;Nilem;7.38;5.17;27.16
22/02/26 18.15;Nilem;7.57;5.3;27.34
22/02/26 18.30;Nilem;7.6;5.82;26.97
22/02/26 18.45;Nilem;7.4;6.12;26.95
22/02/26 19.00;Nilem;7.58;5.88;27.04
22/02/26 19.15;Nilem;7.48;5.15;26.99
22/02/26 19.30;Nilem;7.41;5.37;26.79
22/02/26 19.45;Nilem;7.52;5.38;26.75
22/02/26 20.00;Nilem;7.29;5.15;26.5
22/02/26 20.15;Nilem;7.29;5.06;26.75
22/02/26 20.30;Nilem;7.4;5.03;26.54
22/02/26 20.45;Nilem;7.75;4.82;26.76
22/02/26 21.00;Nilem;7.55;4.68;26.96
22/02/26 21.15;Nilem;7.47;4.86;26.41
22/02/26 21.30;Nilem;7.52;4.73;26.29
22/02/26 21.45;Nilem;7.34;4.88;26.16
22/02/26 22.00;Nilem;7.36;4.66;26.38
22/02/26 22.15;Nilem;7.3;4.8;26.19
22/02/26 22.30;Nilem;7.39;4.37;26.38
22/02/26 22.45;Nilem;7.37;4.63;26.11
22/02/26 23.00;Nilem;7.25;5.08;26.22
22/02/26 23.15;Nilem;7.41;4.04;26.18
22/02/26 23.30;Nilem;7.35;4.15;26.2
22/02/26 23.45;Nilem;7.47;4.62;26.22
23/02/26 00.00;Nilem;7.56;4.63;26.48
23/02/26 00.15;Nilem;7.43;4.01;26.47
23/02/26 00.30;Nilem;7.33;4.02;26.48
23/02/26 00.45;Nilem;7.46;4.5;26.62
23/02/26 01.00;Nilem;7.33;4.74;26.65
23/02/26 01.15;Nilem;7.44;4.13;26.39
23/02/26 01.30;Nilem;7.55;4.18;27.13
23/02/26 01.45;Nilem;7.31;4.24;26.82
23/02/26 02.00;Nilem;7.48;4.49;26.98
23/02/26 02.15;Nilem;7.16;4.1;26.87
23/02/26 02.30;Nilem;7.41;4.36;26.39
23/02/26 02.45;Nilem;7.34;4.5;26.91
23/02/26 03.00;Nilem;7.19;4.26;27.1
23/02/26 03.15;Nilem;7.33;3.54;26.73
23/02/26 03.30;Nilem;6.9;3.18;26.3
23/02/26 03.45;Nilem;7.36;4.59;27.36
23/02/26 04.00;Nilem;7.33;4.47;27.01
23/02/26 04.15;Nilem;7.52;4.55;27.27
23/02/26 04.30;Nilem;7.53;4.9;27.73
23/02/26 04.45;Nilem;7.25;4.68;27.5
23/02/26 05.00;Nilem;7.34;4.72;27.69
23/02/26 05.15;Nilem;7.18;4.03;26.93
23/02/26 05.30;Nilem;7.41;5.15;28.02
23/02/26 05.45;Nilem;7.27;4.79;28.52
23/02/26 06.00;Nilem;7.36;5.76;28.03
